CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender,R_Score,F_Score,M_Score,RFM_Score,RFMSegment
55179,0,10.0,Established (7-12m),STANDARD RISK,9.0,2.0,183.1,1,0,1,Male,1,4,4,9,At Risk
55180,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,181.47,5,0,3,Female,3,4,4,11,Potential Loyalists
55181,0,21.0,Mature (13-24m),STANDARD RISK,3.0,2.0,159.2,1,0,1,Male,3,4,3,10,Potential Loyalists
55182,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,169.0,5,0,3,Male,3,4,3,10,Potential Loyalists
55183,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,160.0,3,0,1,Male,2,4,3,9,At Risk
55184,0,30.0,Loyal (25m+),LOW RISK,1.0,2.0,145.66,5,0,1,Female,5,4,2,11,Potential Loyalists
55185,0,21.0,Mature (13-24m),STANDARD RISK,7.0,6.0,296.69,3,0,1,Female,2,5,5,12,Potential Loyalists
55186,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,166.62,3,1,3,Female,2,4,3,9,At Risk
55187,0,6.0,Growing (4-6m),MEDIUM RISK,3.0,2.0,217.04,1,0,3,Male,3,4,5,12,Potential Loyalists
55188,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,157.94,4,0,1,Female,3,4,3,10,Potential Loyalists
55189,0,15.0,Mature (13-24m),STANDARD RISK,4.0,2.0,146.27,3,1,1,Male,2,4,2,8,At Risk
55190,0,14.0,Mature (13-24m),STANDARD RISK,8.0,2.0,164.75,3,0,1,Male,1,4,3,8,At Risk
55191,0,5.0,Growing (4-6m),MEDIUM RISK,10.0,2.0,232.93,1,0,3,Male,1,4,5,10,Potential Loyalists
55192,1,10.0,Established (7-12m),STANDARD RISK,3.0,5.0,225.96,1,0,3,Male,3,5,5,13,Loyal Customers
55193,1,3.0,New (0-3m),STANDARD RISK,1.0,2.0,161.46,5,1,1,Female,5,4,3,12,Potential Loyalists
55194,1,1.0,New (0-3m),STANDARD RISK,8.0,5.0,199.46,4,0,1,Female,1,5,4,10,Potential Loyalists
55195,0,19.0,Mature (13-24m),STANDARD RISK,8.0,2.0,233.51,5,1,1,Male,1,4,5,10,Potential Loyalists
55196,0,5.0,Growing (4-6m),STANDARD RISK,3.0,2.0,146.09,4,0,2,Female,3,4,2,9,At Risk
55197,1,1.0,New (0-3m),CRITICAL RISK,3.0,3.0,162.22,1,1,1,Male,3,4,3,10,Potential Loyalists
55198,0,19.0,Mature (13-24m),STANDARD RISK,3.0,2.0,218.8,1,1,1,Male,3,4,5,12,Potential Loyalists
55199,0,22.0,Mature (13-24m),LOW RISK,3.0,3.0,179.86,5,0,3,Male,3,4,4,11,Potential Loyalists
55200,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,152.42,3,0,2,Female,3,4,2,9,At Risk
55201,0,14.0,Mature (13-24m),LOW RISK,9.0,5.0,262.57,4,0,1,Male,1,5,5,11,Potential Loyalists
55202,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,209.63,5,0,3,Male,3,4,5,12,Potential Loyalists
55203,0,18.0,Mature (13-24m),STANDARD RISK,4.0,2.0,156.62,3,0,1,Male,2,4,3,9,At Risk
55204,0,27.0,Loyal (25m+),LOW RISK,9.0,9.0,290.98,4,0,1,Male,1,5,5,11,Potential Loyalists
55205,0,23.0,Mature (13-24m),STANDARD RISK,3.0,2.0,191.51,3,0,1,Male,3,4,4,11,Potential Loyalists
55206,0,14.0,Mature (13-24m),STANDARD RISK,3.0,2.0,148.45,3,0,1,Male,3,4,2,9,At Risk
55207,0,18.0,Mature (13-24m),LOW RISK,4.0,2.0,159.2,4,0,1,Male,2,4,3,9,At Risk
55208,0,7.0,Established (7-12m),STANDARD RISK,4.0,2.0,168.73,5,0,3,Male,2,4,3,9,At Risk
55209,0,8.0,Established (7-12m),STANDARD RISK,13.0,4.0,172.59,5,0,3,Male,1,5,3,9,At Risk
55210,0,4.0,Growing (4-6m),STANDARD RISK,3.0,3.0,178.01,3,0,3,Male,3,4,4,11,Potential Loyalists
55211,0,16.0,Mature (13-24m),STANDARD RISK,9.0,6.0,161.73,1,0,1,Female,1,5,3,9,At Risk
55212,0,18.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.68,3,0,3,Female,5,4,3,12,Potential Loyalists
55213,0,4.0,Growing (4-6m),STANDARD RISK,1.0,2.0,137.74,3,0,1,Male,5,4,1,10,Potential Loyalists
55214,0,31.0,Loyal (25m+),STANDARD RISK,9.0,3.0,174.0,3,0,1,Male,1,4,4,9,At Risk
55215,0,23.0,Mature (13-24m),LOW RISK,3.0,2.0,229.66,4,0,1,Male,3,4,5,12,Potential Loyalists
55216,0,8.0,Established (7-12m),STANDARD RISK,10.0,7.0,295.07,5,0,1,Male,1,5,5,11,Potential Loyalists
55217,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,154.09,3,0,3,Male,3,4,3,10,Potential Loyalists
55218,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,182.65,4,0,3,Female,5,4,4,13,Loyal Customers
55219,1,1.0,New (0-3m),STANDARD RISK,11.0,11.0,170.99,4,1,3,Female,1,5,3,9,At Risk
55220,0,9.0,Established (7-12m),STANDARD RISK,1.0,2.0,149.04,3,0,3,Male,5,4,2,11,Potential Loyalists
55221,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,156.72,5,1,1,Male,5,4,3,12,Potential Loyalists
55222,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,145.33,4,0,3,Female,5,4,2,11,Potential Loyalists
55223,0,18.0,Mature (13-24m),STANDARD RISK,3.0,3.0,227.09,3,1,1,Male,3,4,5,12,Potential Loyalists
55224,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,211.2,3,0,3,Male,3,4,5,12,Potential Loyalists
55225,0,4.0,Growing (4-6m),STANDARD RISK,4.0,2.0,145.64,3,0,2,Male,2,4,2,8,At Risk
55226,0,29.0,Loyal (25m+),STANDARD RISK,3.0,2.0,165.35,3,1,1,Male,3,4,3,10,Potential Loyalists
55227,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,163.38,4,0,1,Female,3,4,3,10,Potential Loyalists
55228,0,21.0,Mature (13-24m),STANDARD RISK,3.0,2.0,170.91,3,1,3,Female,3,4,3,10,Potential Loyalists
55229,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.61,5,0,1,Male,5,4,2,11,Potential Loyalists
55230,0,2.0,New (0-3m),STANDARD RISK,1.0,2.0,140.63,3,0,1,Male,5,4,1,10,Potential Loyalists
55231,0,2.0,New (0-3m),STANDARD RISK,4.0,2.0,173.98,5,0,3,Male,2,4,4,10,Potential Loyalists
55232,0,23.0,Mature (13-24m),LOW RISK,3.0,2.0,172.89,5,0,1,Female,3,4,3,10,Potential Loyalists
55233,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,156.8,4,0,1,Female,3,4,3,10,Potential Loyalists
55234,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,190.49,4,0,1,Male,1,4,4,9,At Risk
55235,0,7.0,Established (7-12m),STANDARD RISK,1.0,2.0,188.88,3,1,1,Male,5,4,4,13,Loyal Customers
55236,0,6.0,Growing (4-6m),MEDIUM RISK,1.0,2.0,237.44,1,0,1,Male,5,4,5,14,Loyal Customers
55237,0,28.0,Loyal (25m+),STANDARD RISK,13.0,2.0,285.32,1,0,1,Female,1,4,5,10,Potential Loyalists
55238,1,1.0,New (0-3m),STANDARD RISK,8.0,2.0,148.62,5,0,1,Male,1,4,2,7,At Risk
55239,0,18.0,Mature (13-24m),LOW RISK,18.0,15.0,288.28,5,0,1,Male,1,5,5,11,Potential Loyalists
55240,0,13.0,Mature (13-24m),LOW RISK,3.0,3.0,208.76,4,0,1,Female,3,4,4,11,Potential Loyalists
55241,0,20.0,Mature (13-24m),LOW RISK,2.0,6.0,291.06,4,0,3,Female,4,5,5,14,Loyal Customers
55242,0,9.0,Established (7-12m),STANDARD RISK,3.0,4.0,211.06,4,0,1,Female,3,5,5,13,Loyal Customers
55243,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,147.72,3,0,1,Male,3,4,2,9,At Risk
55244,1,4.0,Growing (4-6m),STANDARD RISK,1.0,2.0,145.18,5,0,1,Male,5,4,2,11,Potential Loyalists
55245,0,8.0,Established (7-12m),STANDARD RISK,7.0,9.0,195.83,3,1,3,Male,2,5,4,11,Potential Loyalists
55246,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,165.84,3,0,1,Female,1,5,3,9,At Risk
55247,0,24.0,Mature (13-24m),STANDARD RISK,10.0,14.0,269.11,1,1,1,Male,1,5,5,11,Potential Loyalists
55248,0,8.0,Established (7-12m),STANDARD RISK,8.0,6.0,148.08,3,1,3,Male,1,5,2,8,At Risk
55249,0,16.0,Mature (13-24m),LOW RISK,1.0,2.0,173.41,4,0,1,Male,5,4,4,13,Loyal Customers
55250,0,11.0,Established (7-12m),STANDARD RISK,8.0,4.0,167.85,1,0,1,Male,1,5,3,9,At Risk
55251,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,222.15,5,0,1,Female,3,4,5,12,Potential Loyalists
55252,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,168.2,4,0,1,Male,3,4,3,10,Potential Loyalists
55253,0,19.0,Mature (13-24m),STANDARD RISK,4.0,2.0,146.32,1,0,1,Male,2,4,2,8,At Risk
55254,0,16.0,Mature (13-24m),STANDARD RISK,3.0,14.0,226.24,1,1,1,Male,3,5,5,13,Loyal Customers
55255,0,14.0,Mature (13-24m),LOW RISK,2.0,8.0,179.73,5,0,3,Male,4,5,4,13,Loyal Customers
55256,0,7.0,Established (7-12m),STANDARD RISK,8.0,6.0,177.07,3,1,1,Male,1,5,4,10,Potential Loyalists
55257,0,14.0,Mature (13-24m),STANDARD RISK,8.0,8.0,289.37,1,1,2,Male,1,5,5,11,Potential Loyalists
55258,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,147.96,5,0,1,Male,5,4,2,11,Potential Loyalists
55259,0,14.0,Mature (13-24m),STANDARD RISK,3.0,3.0,165.69,1,1,1,Male,3,4,3,10,Potential Loyalists
55260,0,19.0,Mature (13-24m),LOW RISK,8.0,8.0,199.41,4,0,1,Male,1,5,4,10,Potential Loyalists
55261,0,9.0,Established (7-12m),STANDARD RISK,3.0,5.0,149.3,3,0,3,Female,3,5,2,10,Potential Loyalists
55262,0,6.0,Growing (4-6m),STANDARD RISK,6.0,3.0,183.78,4,0,1,Female,2,4,4,10,Potential Loyalists
55263,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,151.44,1,1,3,Male,3,4,2,9,At Risk
55264,0,22.0,Mature (13-24m),STANDARD RISK,8.0,8.0,189.39,3,0,3,Female,1,5,4,10,Potential Loyalists
55265,0,3.0,New (0-3m),STANDARD RISK,1.0,2.0,149.51,3,0,1,Male,5,4,2,11,Potential Loyalists
55266,0,7.0,Established (7-12m),STANDARD RISK,3.0,3.0,188.92,5,0,3,Male,3,4,4,11,Potential Loyalists
55267,1,1.0,New (0-3m),STANDARD RISK,3.0,7.0,222.14,5,0,3,Male,3,5,5,13,Loyal Customers
55268,0,12.0,Established (7-12m),STANDARD RISK,3.0,2.0,185.77,3,0,2,Male,3,4,4,11,Potential Loyalists
55269,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,149.5,5,0,1,Male,3,4,2,9,At Risk
55270,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,217.5,4,0,3,Male,3,4,5,12,Potential Loyalists
55271,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,145.74,5,1,1,Female,5,4,2,11,Potential Loyalists
55272,1,17.0,Mature (13-24m),STANDARD RISK,3.0,2.0,226.69,1,0,1,Female,3,4,5,12,Potential Loyalists
55273,1,2.0,New (0-3m),STANDARD RISK,5.0,2.0,173.55,4,0,1,Male,2,4,4,10,Potential Loyalists
55274,0,6.0,Growing (4-6m),STANDARD RISK,3.0,2.0,165.87,5,0,1,Male,3,4,3,10,Potential Loyalists
55275,0,22.0,Mature (13-24m),LOW RISK,7.0,8.0,148.67,5,0,1,Female,2,5,2,9,At Risk
55276,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,154.72,1,0,1,Male,5,4,3,12,Potential Loyalists
55277,0,29.0,Loyal (25m+),STANDARD RISK,14.0,3.0,320.86,1,0,3,Male,1,4,5,10,Potential Loyalists
55278,0,8.0,Established (7-12m),STANDARD RISK,2.0,3.0,179.84,1,0,1,Male,4,4,4,12,Potential Loyalists
55279,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,145.61,1,0,1,Female,5,4,2,11,Potential Loyalists
55280,0,12.0,Established (7-12m),STANDARD RISK,3.0,8.0,224.24,4,0,3,Male,3,5,5,13,Loyal Customers
55281,0,12.0,Established (7-12m),STANDARD RISK,3.0,2.0,166.98,4,0,3,Female,3,4,3,10,Potential Loyalists
55282,0,10.0,Established (7-12m),STANDARD RISK,1.0,2.0,193.15,3,0,3,Female,5,4,4,13,Loyal Customers
55283,0,3.0,New (0-3m),STANDARD RISK,6.0,2.0,172.23,5,1,1,Male,2,4,3,9,At Risk
55284,0,9.0,Established (7-12m),STANDARD RISK,5.0,2.0,186.42,3,1,1,Female,2,4,4,10,Potential Loyalists
55285,0,13.0,Mature (13-24m),STANDARD RISK,7.0,8.0,207.37,3,0,3,Male,2,5,4,11,Potential Loyalists
55286,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,213.53,1,0,1,Male,3,4,5,12,Potential Loyalists
55287,0,24.0,Mature (13-24m),STANDARD RISK,1.0,2.0,318.31,3,1,3,Male,5,4,5,14,Loyal Customers
55288,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,145.73,3,0,1,Male,3,4,2,9,At Risk
55289,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,180.62,5,1,1,Male,3,4,4,11,Potential Loyalists
55290,0,16.0,Mature (13-24m),STANDARD RISK,2.0,2.0,321.13,1,0,1,Male,4,4,5,13,Loyal Customers
55291,0,9.0,Established (7-12m),STANDARD RISK,9.0,7.0,159.07,3,0,1,Male,1,5,3,9,At Risk
55292,0,8.0,Established (7-12m),STANDARD RISK,8.0,8.0,175.63,3,0,1,Male,1,5,4,10,Potential Loyalists
55293,0,14.0,Mature (13-24m),LOW RISK,3.0,2.0,171.39,5,0,3,Female,3,4,3,10,Potential Loyalists
55294,0,17.0,Mature (13-24m),LOW RISK,3.0,2.0,173.76,4,0,1,Male,3,4,4,11,Potential Loyalists
55295,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,151.9,1,0,1,Male,4,4,2,10,Potential Loyalists
55296,0,20.0,Mature (13-24m),LOW RISK,13.0,2.0,300.67,5,0,3,Male,1,4,5,10,Potential Loyalists
55297,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,149.08,4,1,1,Male,5,4,2,11,Potential Loyalists
55298,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,153.14,3,1,1,Female,2,4,2,8,At Risk
55299,0,24.0,Mature (13-24m),STANDARD RISK,14.0,2.0,237.45,3,1,1,Male,1,4,5,10,Potential Loyalists
55300,0,6.0,Growing (4-6m),MEDIUM RISK,3.0,2.0,158.12,1,0,1,Female,3,4,3,10,Potential Loyalists
55301,0,18.0,Mature (13-24m),STANDARD RISK,11.0,2.0,315.49,1,1,1,Female,1,4,5,10,Potential Loyalists
55302,0,4.0,Growing (4-6m),STANDARD RISK,2.0,2.0,146.41,4,0,1,Male,4,4,2,10,Potential Loyalists
55303,0,19.0,Mature (13-24m),STANDARD RISK,5.0,2.0,182.69,5,1,1,Female,2,4,4,10,Potential Loyalists
55304,0,19.0,Mature (13-24m),LOW RISK,6.0,5.0,168.85,5,0,3,Male,2,5,3,10,Potential Loyalists
55305,0,5.0,Growing (4-6m),STANDARD RISK,4.0,2.0,178.32,5,0,3,Male,2,4,4,10,Potential Loyalists
55306,0,10.0,Established (7-12m),STANDARD RISK,2.0,2.0,171.63,3,1,1,Female,4,4,3,11,Potential Loyalists
55307,0,8.0,Established (7-12m),STANDARD RISK,3.0,8.0,172.24,1,0,1,Male,3,5,3,11,Potential Loyalists
55308,0,23.0,Mature (13-24m),LOW RISK,5.0,2.0,157.11,5,0,1,Female,2,4,3,9,At Risk
55309,0,13.0,Mature (13-24m),LOW RISK,8.0,8.0,178.77,5,0,1,Male,1,5,4,10,Potential Loyalists
55310,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,165.66,5,0,1,Male,1,4,3,8,At Risk
55311,0,9.0,Established (7-12m),STANDARD RISK,11.0,2.0,177.08,5,0,1,Male,1,4,4,9,At Risk
55312,0,2.0,New (0-3m),STANDARD RISK,1.0,2.0,173.77,5,0,1,Female,5,4,4,13,Loyal Customers
55313,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,156.17,1,0,1,Male,3,4,3,10,Potential Loyalists
55314,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,140.69,1,1,3,Female,5,4,1,10,Potential Loyalists
55315,0,21.0,Mature (13-24m),STANDARD RISK,1.0,2.0,321.58,3,0,2,Female,5,4,5,14,Loyal Customers
55316,0,13.0,Mature (13-24m),STANDARD RISK,8.0,2.0,155.69,3,0,1,Male,1,4,3,8,At Risk
55317,0,14.0,Mature (13-24m),STANDARD RISK,3.0,15.0,229.35,3,0,1,Female,3,5,5,13,Loyal Customers
55318,0,9.0,Established (7-12m),STANDARD RISK,10.0,3.0,166.48,3,0,1,Female,1,4,3,8,At Risk
55319,0,11.0,Established (7-12m),STANDARD RISK,3.0,2.0,182.68,3,0,1,Male,3,4,4,11,Potential Loyalists
55320,0,13.0,Mature (13-24m),STANDARD RISK,9.0,4.0,175.42,3,0,1,Female,1,5,4,10,Potential Loyalists
55321,0,19.0,Mature (13-24m),STANDARD RISK,10.0,4.0,182.7,1,0,1,Female,1,5,4,10,Potential Loyalists
55322,0,12.0,Established (7-12m),STANDARD RISK,3.0,2.0,202.56,3,1,1,Female,3,4,4,11,Potential Loyalists
55323,1,1.0,New (0-3m),STANDARD RISK,3.0,7.0,228.06,5,0,3,Male,3,5,5,13,Loyal Customers
55324,0,11.0,Established (7-12m),STANDARD RISK,8.0,8.0,164.36,4,0,1,Female,1,5,3,9,At Risk
55325,0,14.0,Mature (13-24m),STANDARD RISK,4.0,4.0,204.45,1,1,1,Female,2,5,4,11,Potential Loyalists
55326,0,18.0,Mature (13-24m),STANDARD RISK,3.0,2.0,182.43,1,1,2,Male,3,4,4,11,Potential Loyalists
55327,0,22.0,Mature (13-24m),STANDARD RISK,3.0,3.0,277.02,1,0,1,Male,3,4,5,12,Potential Loyalists
55328,1,1.0,New (0-3m),CRITICAL RISK,3.0,3.0,179.4,1,1,3,Male,3,4,4,11,Potential Loyalists
55329,0,1.0,New (0-3m),CRITICAL RISK,4.0,2.0,162.6,1,1,1,Female,2,4,3,9,At Risk
55330,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,160.17,3,0,1,Female,3,4,3,10,Potential Loyalists
55331,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,150.8,1,0,1,Male,3,4,2,9,At Risk
55332,1,4.0,Growing (4-6m),STANDARD RISK,4.0,2.0,146.66,5,1,1,Male,2,4,2,8,At Risk
55333,0,3.0,New (0-3m),STANDARD RISK,5.0,2.0,183.69,3,0,3,Male,2,4,4,10,Potential Loyalists
55334,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,205.08,5,0,1,Female,3,4,4,11,Potential Loyalists
55335,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,177.06,3,0,1,Male,1,4,4,9,At Risk
55336,0,13.0,Mature (13-24m),LOW RISK,1.0,2.0,177.95,4,0,1,Male,5,4,4,13,Loyal Customers
55337,0,23.0,Mature (13-24m),LOW RISK,3.0,2.0,289.13,4,0,1,Female,3,4,5,12,Potential Loyalists
55338,0,24.0,Mature (13-24m),LOW RISK,12.0,2.0,257.69,5,0,1,Female,1,4,5,10,Potential Loyalists
55339,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,152.83,3,0,3,Female,3,4,2,9,At Risk
55340,0,8.0,Established (7-12m),STANDARD RISK,10.0,8.0,179.33,4,0,1,Female,1,5,4,10,Potential Loyalists
55341,0,10.0,Established (7-12m),STANDARD RISK,4.0,2.0,145.13,4,0,1,Male,2,4,2,8,At Risk
55342,0,23.0,Mature (13-24m),STANDARD RISK,13.0,3.0,264.66,3,1,1,Female,1,4,5,10,Potential Loyalists
55343,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,168.74,3,0,1,Female,3,4,3,10,Potential Loyalists
55344,0,10.0,Established (7-12m),STANDARD RISK,5.0,2.0,193.42,5,0,1,Male,2,4,4,10,Potential Loyalists
55345,0,28.0,Loyal (25m+),STANDARD RISK,8.0,5.0,299.26,3,0,1,Female,1,5,5,11,Potential Loyalists
55346,0,17.0,Mature (13-24m),STANDARD RISK,12.0,7.0,301.03,3,0,1,Male,1,5,5,11,Potential Loyalists
55347,1,1.0,New (0-3m),CRITICAL RISK,8.0,7.0,170.81,1,1,3,Male,1,5,3,9,At Risk
55348,0,12.0,Established (7-12m),STANDARD RISK,10.0,3.0,172.35,1,0,1,Male,1,4,3,8,At Risk
55349,0,3.0,New (0-3m),STANDARD RISK,10.0,2.0,166.87,4,1,3,Male,1,4,3,8,At Risk
55350,0,7.0,Established (7-12m),STANDARD RISK,5.0,2.0,180.05,1,0,3,Male,2,4,4,10,Potential Loyalists
55351,0,6.0,Growing (4-6m),STANDARD RISK,7.0,2.0,179.7,4,0,1,Male,2,4,4,10,Potential Loyalists
55352,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,2.0,179.76,1,0,3,Female,3,4,4,11,Potential Loyalists
55353,0,23.0,Mature (13-24m),STANDARD RISK,3.0,3.0,150.87,5,1,1,Female,3,4,2,9,At Risk
55354,0,12.0,Established (7-12m),STANDARD RISK,4.0,4.0,149.4,4,0,1,Female,2,5,2,9,At Risk
55355,0,21.0,Mature (13-24m),LOW RISK,3.0,2.0,284.72,4,0,3,Female,3,4,5,12,Potential Loyalists
55356,0,23.0,Mature (13-24m),STANDARD RISK,1.0,2.0,278.79,3,0,1,Male,5,4,5,14,Loyal Customers
55357,0,15.0,Mature (13-24m),STANDARD RISK,3.0,2.0,195.82,3,1,3,Male,3,4,4,11,Potential Loyalists
55358,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,152.28,5,0,3,Male,3,4,2,9,At Risk
55359,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,178.68,1,1,3,Female,3,4,4,11,Potential Loyalists
55360,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,178.47,3,0,1,Male,3,4,4,11,Potential Loyalists
55361,0,18.0,Mature (13-24m),STANDARD RISK,3.0,3.0,156.95,1,1,2,Female,3,4,3,10,Potential Loyalists
55362,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,164.89,3,1,1,Male,3,4,3,10,Potential Loyalists
55363,0,12.0,Established (7-12m),STANDARD RISK,1.0,2.0,158.06,3,0,1,Female,5,4,3,12,Potential Loyalists
55364,0,27.0,Loyal (25m+),STANDARD RISK,3.0,2.0,195.05,1,0,1,Male,3,4,4,11,Potential Loyalists
55365,1,12.0,Established (7-12m),STANDARD RISK,8.0,8.0,151.55,3,1,3,Female,1,5,2,8,At Risk
55366,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,138.93,4,0,1,Male,5,4,1,10,Potential Loyalists
55367,0,1.0,New (0-3m),STANDARD RISK,8.0,6.0,150.7,1,0,1,Male,1,5,2,8,At Risk
55368,0,29.0,Loyal (25m+),LOW RISK,3.0,2.0,160.37,4,0,1,Male,3,4,3,10,Potential Loyalists
55369,0,8.0,Established (7-12m),STANDARD RISK,14.0,5.0,164.86,1,0,1,Male,1,5,3,9,At Risk
55370,0,31.0,Loyal (25m+),STANDARD RISK,1.0,2.0,233.83,1,0,1,Male,5,4,5,14,Loyal Customers
55371,0,7.0,Established (7-12m),STANDARD RISK,14.0,3.0,145.28,4,0,1,Male,1,4,2,7,At Risk
55372,0,11.0,Established (7-12m),STANDARD RISK,3.0,2.0,220.25,1,0,3,Male,3,4,5,12,Potential Loyalists
55373,0,8.0,Established (7-12m),STANDARD RISK,8.0,9.0,154.29,1,0,1,Female,1,5,3,9,At Risk
55374,1,1.0,New (0-3m),CRITICAL RISK,3.0,2.0,147.75,1,1,3,Male,3,4,2,9,At Risk
55375,0,18.0,Mature (13-24m),STANDARD RISK,8.0,7.0,203.79,1,1,1,Female,1,5,4,10,Potential Loyalists
55376,0,9.0,Established (7-12m),STANDARD RISK,5.0,2.0,174.3,1,1,1,Male,2,4,4,10,Potential Loyalists
55377,0,17.0,Mature (13-24m),STANDARD RISK,9.0,9.0,203.47,1,1,3,Male,1,5,4,10,Potential Loyalists
55378,0,1.0,New (0-3m),STANDARD RISK,5.0,2.0,169.01,3,0,1,Male,2,4,3,9,At Risk
55379,0,15.0,Mature (13-24m),STANDARD RISK,3.0,9.0,217.41,3,0,3,Male,3,5,5,13,Loyal Customers
55380,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,154.74,3,0,1,Female,3,4,3,10,Potential Loyalists
55381,0,10.0,Established (7-12m),STANDARD RISK,8.0,7.0,170.02,1,0,3,Female,1,5,3,9,At Risk
55382,0,19.0,Mature (13-24m),STANDARD RISK,5.0,2.0,232.48,3,0,1,Male,2,4,5,11,Potential Loyalists
55383,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,140.55,3,0,2,Male,5,4,1,10,Potential Loyalists
55384,1,11.0,Established (7-12m),STANDARD RISK,11.0,2.0,254.36,3,0,3,Male,1,4,5,10,Potential Loyalists
55385,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,148.05,3,0,1,Male,3,4,2,9,At Risk
55386,0,19.0,Mature (13-24m),LOW RISK,7.0,9.0,292.04,4,0,1,Female,2,5,5,12,Potential Loyalists
55387,0,6.0,Growing (4-6m),STANDARD RISK,4.0,2.0,159.33,3,0,1,Male,2,4,3,9,At Risk
55388,0,5.0,Growing (4-6m),STANDARD RISK,4.0,2.0,159.77,3,0,1,Male,2,4,3,9,At Risk
55389,0,15.0,Mature (13-24m),LOW RISK,3.0,2.0,189.3,4,0,2,Male,3,4,4,11,Potential Loyalists
55390,0,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,190.16,5,1,1,Female,5,4,4,13,Loyal Customers
55391,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,164.07,5,0,1,Male,3,4,3,10,Potential Loyalists
55392,0,20.0,Mature (13-24m),LOW RISK,10.0,2.0,180.62,4,0,1,Male,1,4,4,9,At Risk
55393,0,9.0,Established (7-12m),STANDARD RISK,8.0,2.0,193.83,3,0,1,Male,1,4,4,9,At Risk
55394,0,4.0,Growing (4-6m),MEDIUM RISK,9.0,2.0,153.62,1,0,1,Male,1,4,2,7,At Risk
55395,0,21.0,Mature (13-24m),LOW RISK,1.0,2.0,174.78,4,0,3,Male,5,4,4,13,Loyal Customers
55396,0,20.0,Mature (13-24m),STANDARD RISK,3.0,2.0,228.68,1,1,3,Male,3,4,5,12,Potential Loyalists
55397,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,186.34,5,1,3,Male,3,4,4,11,Potential Loyalists
55398,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,192.35,4,0,3,Male,5,4,4,13,Loyal Customers
55399,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,157.95,4,0,1,Female,3,4,3,10,Potential Loyalists
