CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender
55010,1,7.0,Established (7-12m),STANDARD RISK,4.0,2.0,178.46,3,0,3,Female
55011,0,6.0,Growing (4-6m),STANDARD RISK,1.0,2.0,153.27,5,0,3,Female
55012,0,30.0,Loyal (25m+),LOW RISK,3.0,5.0,324.43,5,0,1,Female
55013,0,3.0,New (0-3m),STANDARD RISK,9.0,2.0,156.31,1,0,1,Female
55014,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.52,5,0,1,Male
55015,0,19.0,Mature (13-24m),STANDARD RISK,3.0,2.0,169.77,3,1,1,Female
55016,0,11.0,Established (7-12m),STANDARD RISK,12.0,4.0,189.74,1,0,1,Female
55017,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,155.33,3,0,1,Male
55018,1,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,154.36,3,1,1,Male
55019,0,27.0,Loyal (25m+),STANDARD RISK,8.0,5.0,311.06,3,0,1,Female
55020,0,3.0,New (0-3m),CRITICAL RISK,4.0,2.0,146.68,1,1,1,Female
55021,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,153.53,1,1,1,Male
55022,0,20.0,Mature (13-24m),LOW RISK,10.0,16.0,295.48,5,0,3,Female
55023,0,18.0,Mature (13-24m),STANDARD RISK,1.0,2.0,147.9,3,0,1,Male
55024,0,7.0,Established (7-12m),STANDARD RISK,5.0,2.0,161.0,3,0,2,Male
55025,1,5.0,Growing (4-6m),STANDARD RISK,1.0,2.0,146.07,5,0,1,Male
55026,0,4.0,Growing (4-6m),STANDARD RISK,4.0,2.0,166.15,5,0,3,Male
55027,0,14.0,Mature (13-24m),LOW RISK,1.0,2.0,168.27,4,0,3,Male
55028,0,24.0,Mature (13-24m),LOW RISK,3.0,3.0,303.56,5,0,1,Female
55029,0,2.0,New (0-3m),STANDARD RISK,4.0,4.0,156.96,5,0,1,Male
55030,0,20.0,Mature (13-24m),LOW RISK,4.0,2.0,315.81,4,0,1,Male
55031,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,214.66,5,1,3,Male
55032,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,147.1,4,0,1,Female
55033,0,7.0,Established (7-12m),STANDARD RISK,2.0,2.0,170.39,3,0,3,Female
55034,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,152.41,3,0,1,Male
55035,0,4.0,Growing (4-6m),STANDARD RISK,10.0,9.0,159.91,3,0,1,Male
55036,0,18.0,Mature (13-24m),STANDARD RISK,18.0,14.0,170.41,1,0,1,Male
55037,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.78,1,0,3,Male
55038,0,20.0,Mature (13-24m),STANDARD RISK,5.0,2.0,198.79,1,0,1,Male
55039,0,16.0,Mature (13-24m),LOW RISK,4.0,2.0,187.72,5,0,2,Male
55040,0,31.0,Loyal (25m+),STANDARD RISK,10.0,2.0,177.2,1,1,3,Male
55041,0,6.0,Growing (4-6m),STANDARD RISK,3.0,3.0,159.0,4,0,1,Female
55042,0,6.0,Growing (4-6m),STANDARD RISK,8.0,2.0,174.98,3,1,1,Female
55043,0,10.0,Established (7-12m),STANDARD RISK,3.0,8.0,227.52,5,1,1,Female
55044,0,7.0,Established (7-12m),STANDARD RISK,11.0,5.0,152.81,1,0,1,Male
55045,0,14.0,Mature (13-24m),LOW RISK,4.0,2.0,193.52,4,0,3,Female
55046,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,174.5,1,0,3,Male
55047,0,4.0,Growing (4-6m),STANDARD RISK,8.0,6.0,160.79,4,1,1,Male
55048,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,256.91,5,1,1,Female
55049,0,9.0,Established (7-12m),STANDARD RISK,3.0,5.0,228.77,1,1,3,Female
55050,0,1.0,New (0-3m),STANDARD RISK,9.0,7.0,147.35,5,1,1,Male
55051,0,28.0,Loyal (25m+),STANDARD RISK,3.0,2.0,230.02,3,0,1,Female
55052,0,18.0,Mature (13-24m),STANDARD RISK,8.0,8.0,145.11,1,0,1,Female
55053,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,143.59,4,1,1,Female
55054,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,162.6,1,0,1,Female
55055,0,28.0,Loyal (25m+),STANDARD RISK,10.0,2.0,302.79,1,0,1,Male
55056,0,5.0,Growing (4-6m),STANDARD RISK,2.0,2.0,193.33,5,1,1,Male
55057,0,5.0,Growing (4-6m),STANDARD RISK,9.0,2.0,193.12,5,0,1,Female
55058,0,31.0,Loyal (25m+),STANDARD RISK,6.0,2.0,176.71,1,0,3,Female
55059,0,17.0,Mature (13-24m),STANDARD RISK,8.0,2.0,322.4,1,0,1,Male
55060,0,23.0,Mature (13-24m),STANDARD RISK,1.0,2.0,312.11,3,0,1,Male
55061,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,161.92,4,0,1,Male
55062,0,22.0,Mature (13-24m),LOW RISK,1.0,2.0,150.59,4,0,1,Male
55063,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,150.17,3,0,1,Male
55064,0,3.0,New (0-3m),CRITICAL RISK,1.0,2.0,191.23,1,1,1,Male
55065,0,22.0,Mature (13-24m),STANDARD RISK,1.0,2.0,307.65,1,0,1,Male
55066,0,3.0,New (0-3m),STANDARD RISK,8.0,2.0,286.24,1,0,1,Female
55067,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,150.85,3,0,1,Female
55068,0,18.0,Mature (13-24m),LOW RISK,11.0,4.0,307.13,4,0,3,Male
55069,0,7.0,Established (7-12m),STANDARD RISK,9.0,2.0,208.8,3,1,3,Male
55070,0,1.0,New (0-3m),CRITICAL RISK,2.0,2.0,154.94,1,1,1,Female
55071,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,137.23,3,0,1,Male
55072,1,1.0,New (0-3m),CRITICAL RISK,1.0,2.0,136.18,1,1,3,Male
55073,0,1.0,New (0-3m),CRITICAL RISK,3.0,3.0,153.75,1,1,1,Male
55074,1,9.0,Established (7-12m),STANDARD RISK,12.0,2.0,313.24,4,1,3,Female
55075,0,29.0,Loyal (25m+),STANDARD RISK,1.0,16.0,260.77,4,1,1,Male
55076,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,151.25,3,0,1,Female
55077,0,20.0,Mature (13-24m),LOW RISK,9.0,2.0,312.89,4,0,3,Female
55078,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,170.38,5,1,3,Female
55079,0,25.0,Loyal (25m+),STANDARD RISK,11.0,12.0,323.47,4,1,3,Male
55080,0,31.0,Loyal (25m+),STANDARD RISK,3.0,6.0,230.12,1,0,1,Male
55081,0,8.0,Established (7-12m),STANDARD RISK,11.0,6.0,169.44,4,0,1,Female
55082,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,146.54,3,1,1,Male
55083,0,18.0,Mature (13-24m),LOW RISK,14.0,15.0,316.9,5,0,1,Male
55084,0,8.0,Established (7-12m),STANDARD RISK,9.0,2.0,169.9,4,0,2,Male
55085,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,160.06,3,1,1,Male
55086,0,16.0,Mature (13-24m),STANDARD RISK,1.0,2.0,148.72,4,1,1,Female
55087,0,17.0,Mature (13-24m),STANDARD RISK,3.0,16.0,227.31,1,0,3,Female
55088,0,10.0,Established (7-12m),STANDARD RISK,13.0,6.0,179.1,4,1,1,Female
55089,1,8.0,Established (7-12m),STANDARD RISK,6.0,2.0,204.78,1,0,1,Female
55090,0,2.0,New (0-3m),CRITICAL RISK,3.0,3.0,163.67,1,1,1,Male
55091,0,25.0,Loyal (25m+),STANDARD RISK,8.0,8.0,153.38,3,0,1,Female
55092,0,4.0,Growing (4-6m),STANDARD RISK,8.0,2.0,171.95,3,1,1,Female
55093,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,158.39,3,1,1,Female
55094,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,145.8,5,0,1,Male
55095,0,1.0,New (0-3m),STANDARD RISK,2.0,3.0,145.96,4,0,1,Female
55096,0,6.0,Growing (4-6m),MEDIUM RISK,9.0,2.0,187.09,1,0,3,Male
55097,0,19.0,Mature (13-24m),LOW RISK,1.0,2.0,305.61,4,0,1,Female
55098,0,13.0,Mature (13-24m),STANDARD RISK,3.0,16.0,296.23,4,1,1,Female
55099,0,31.0,Loyal (25m+),STANDARD RISK,3.0,3.0,148.72,3,0,1,Male
55100,1,1.0,New (0-3m),STANDARD RISK,2.0,2.0,173.83,3,0,1,Male
55101,1,3.0,New (0-3m),STANDARD RISK,4.0,2.0,164.04,5,0,1,Male
55102,0,4.0,Growing (4-6m),MEDIUM RISK,8.0,7.0,171.27,1,0,1,Female
55103,0,10.0,Established (7-12m),STANDARD RISK,8.0,2.0,195.94,3,0,1,Female
55104,0,20.0,Mature (13-24m),LOW RISK,8.0,6.0,159.23,5,0,2,Female
55105,0,2.0,New (0-3m),STANDARD RISK,6.0,8.0,191.74,1,0,1,Female
55106,0,24.0,Mature (13-24m),STANDARD RISK,3.0,2.0,293.8,5,1,1,Female
55107,1,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,215.94,4,1,3,Male
55108,1,16.0,Mature (13-24m),STANDARD RISK,3.0,8.0,209.46,4,1,3,Male
55109,0,4.0,Growing (4-6m),STANDARD RISK,9.0,2.0,244.16000000000005,5,1,1,Female
55110,0,13.0,Mature (13-24m),STANDARD RISK,8.0,2.0,170.34,3,0,1,Male
55111,0,5.0,Growing (4-6m),STANDARD RISK,3.0,10.0,223.52,3,1,3,Female
55112,0,15.0,Mature (13-24m),LOW RISK,10.0,12.0,186.51,4,0,3,Male
55113,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,148.02,4,1,3,Female
55114,1,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,148.62,5,0,1,Male
55115,0,16.0,Mature (13-24m),STANDARD RISK,11.0,3.0,303.61,3,1,1,Male
55116,0,29.0,Loyal (25m+),STANDARD RISK,12.0,10.0,316.87,3,0,1,Female
55117,0,30.0,Loyal (25m+),LOW RISK,8.0,8.0,322.17,4,0,2,Male
55118,0,14.0,Mature (13-24m),STANDARD RISK,1.0,2.0,160.44,3,0,1,Male
55119,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,210.0,1,0,1,Male
55120,0,14.0,Mature (13-24m),STANDARD RISK,9.0,9.0,171.61,1,0,1,Male
55121,0,15.0,Mature (13-24m),LOW RISK,8.0,2.0,166.03,5,0,3,Female
55122,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,167.49,3,1,1,Male
55123,0,25.0,Loyal (25m+),STANDARD RISK,11.0,2.0,265.26,4,1,2,Male
55124,0,12.0,Established (7-12m),STANDARD RISK,8.0,2.0,193.93,5,0,3,Female
55125,0,8.0,Established (7-12m),STANDARD RISK,7.0,10.0,186.25,5,0,3,Female
55126,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,161.69,1,0,1,Male
55127,1,21.0,Mature (13-24m),STANDARD RISK,3.0,6.0,225.08,5,1,1,Female
55128,0,14.0,Mature (13-24m),LOW RISK,4.0,2.0,148.87,4,0,1,Male
55129,0,10.0,Established (7-12m),STANDARD RISK,14.0,7.0,171.39,5,0,3,Female
55130,0,22.0,Mature (13-24m),STANDARD RISK,9.0,2.0,203.98,1,0,1,Male
55131,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.34,1,0,3,Female
55132,0,25.0,Loyal (25m+),LOW RISK,4.0,2.0,256.42,4,0,1,Female
55133,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,141.11,1,0,1,Female
55134,0,9.0,Established (7-12m),STANDARD RISK,1.0,2.0,178.63,1,0,1,Female
55135,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,175.71,1,0,3,Male
55136,1,19.0,Mature (13-24m),STANDARD RISK,9.0,4.0,261.95,3,1,3,Male
55137,0,30.0,Loyal (25m+),STANDARD RISK,10.0,2.0,259.02,4,1,1,Male
55138,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,145.29,3,0,1,Female
55139,0,14.0,Mature (13-24m),STANDARD RISK,9.0,12.0,188.77,3,0,1,Female
55140,0,8.0,Established (7-12m),STANDARD RISK,8.0,8.0,179.29,3,0,1,Male
55141,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,152.85,1,0,3,Female
55142,1,1.0,New (0-3m),STANDARD RISK,3.0,4.0,171.14,3,1,3,Female
55143,0,12.0,Established (7-12m),STANDARD RISK,4.0,2.0,151.1,3,0,1,Male
55144,0,8.0,Established (7-12m),STANDARD RISK,12.0,5.0,191.87,1,0,1,Female
55145,0,2.0,New (0-3m),STANDARD RISK,5.0,2.0,172.24,5,0,3,Male
55146,1,1.0,New (0-3m),STANDARD RISK,8.0,7.0,186.79,3,1,1,Male
55147,0,13.0,Mature (13-24m),STANDARD RISK,5.0,2.0,186.2,1,1,3,Male
55148,0,25.0,Loyal (25m+),LOW RISK,3.0,4.0,230.96,4,0,3,Male
55149,0,15.0,Mature (13-24m),STANDARD RISK,4.0,4.0,179.67,1,1,1,Female
55150,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,154.96,3,1,1,Male
55151,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,224.98,1,0,3,Male
55152,0,6.0,Growing (4-6m),STANDARD RISK,3.0,2.0,165.78,4,1,3,Male
55153,0,13.0,Mature (13-24m),STANDARD RISK,6.0,2.0,234.2,3,0,1,Male
55154,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,187.32,3,0,3,Male
55155,0,26.0,Loyal (25m+),STANDARD RISK,3.0,2.0,257.47,3,1,1,Female
55156,0,17.0,Mature (13-24m),STANDARD RISK,9.0,2.0,165.81,3,1,1,Female
55157,0,1.0,New (0-3m),CRITICAL RISK,5.0,5.0,182.69,1,1,3,Female
55158,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,148.94,3,1,1,Female
55159,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,164.04,1,0,1,Male
55160,0,16.0,Mature (13-24m),LOW RISK,10.0,2.0,292.99,5,0,2,Female
55161,0,26.0,Loyal (25m+),LOW RISK,5.0,2.0,154.5,5,0,1,Female
55162,0,11.0,Established (7-12m),STANDARD RISK,3.0,2.0,161.29,3,0,1,Female
55163,0,9.0,Established (7-12m),STANDARD RISK,3.0,3.0,218.62,1,0,1,Male
55164,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,157.29,1,0,1,Male
55165,0,1.0,New (0-3m),STANDARD RISK,8.0,2.0,160.78,5,0,1,Male
55166,0,3.0,New (0-3m),STANDARD RISK,10.0,2.0,204.88,5,0,2,Male
55167,1,13.0,Mature (13-24m),LOW RISK,4.0,2.0,167.84,5,0,1,Male
55168,1,1.0,New (0-3m),CRITICAL RISK,8.0,8.0,200.53,1,1,1,Female
55169,0,28.0,Loyal (25m+),STANDARD RISK,8.0,13.0,298.28,1,0,1,Female
55170,0,31.0,Loyal (25m+),STANDARD RISK,6.0,2.0,322.01,5,1,1,Female
55171,0,29.0,Loyal (25m+),STANDARD RISK,1.0,2.0,272.32,1,0,1,Male
55172,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,217.78,4,1,3,Female
55173,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,138.59,3,0,3,Female
55174,0,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,172.79,5,0,3,Female
55175,0,5.0,Growing (4-6m),STANDARD RISK,1.0,2.0,289.22,4,0,1,Female
55176,0,8.0,Established (7-12m),STANDARD RISK,4.0,2.0,154.96,5,0,1,Male
55177,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,137.61,4,0,1,Female
55178,0,1.0,New (0-3m),STANDARD RISK,5.0,2.0,145.99,5,0,1,Male
55179,0,10.0,Established (7-12m),STANDARD RISK,9.0,2.0,183.1,1,0,1,Male
55180,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,181.47,5,0,3,Female
55181,0,21.0,Mature (13-24m),STANDARD RISK,3.0,2.0,159.2,1,0,1,Male
55182,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,169.0,5,0,3,Male
55183,0,11.0,Established (7-12m),STANDARD RISK,4.0,2.0,160.0,3,0,1,Male
55184,0,30.0,Loyal (25m+),LOW RISK,1.0,2.0,145.66,5,0,1,Female
55185,0,21.0,Mature (13-24m),STANDARD RISK,7.0,6.0,296.69,3,0,1,Female
55186,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,166.62,3,1,3,Female
55187,0,6.0,Growing (4-6m),MEDIUM RISK,3.0,2.0,217.04,1,0,3,Male
55188,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,157.94,4,0,1,Female
55189,0,15.0,Mature (13-24m),STANDARD RISK,4.0,2.0,146.27,3,1,1,Male
55190,0,14.0,Mature (13-24m),STANDARD RISK,8.0,2.0,164.75,3,0,1,Male
55191,0,5.0,Growing (4-6m),MEDIUM RISK,10.0,2.0,232.93,1,0,3,Male
55192,1,10.0,Established (7-12m),STANDARD RISK,3.0,5.0,225.96,1,0,3,Male
55193,1,3.0,New (0-3m),STANDARD RISK,1.0,2.0,161.46,5,1,1,Female
55194,1,1.0,New (0-3m),STANDARD RISK,8.0,5.0,199.46,4,0,1,Female
55195,0,19.0,Mature (13-24m),STANDARD RISK,8.0,2.0,233.51,5,1,1,Male
55196,0,5.0,Growing (4-6m),STANDARD RISK,3.0,2.0,146.09,4,0,2,Female
55197,1,1.0,New (0-3m),CRITICAL RISK,3.0,3.0,162.22,1,1,1,Male
55198,0,19.0,Mature (13-24m),STANDARD RISK,3.0,2.0,218.8,1,1,1,Male
55199,0,22.0,Mature (13-24m),LOW RISK,3.0,3.0,179.86,5,0,3,Male
55200,1,1.0,New (0-3m),STANDARD RISK,3.0,3.0,152.42,3,0,2,Female
55201,0,14.0,Mature (13-24m),LOW RISK,9.0,5.0,262.57,4,0,1,Male
55202,0,2.0,New (0-3m),STANDARD RISK,3.0,2.0,209.63,5,0,3,Male
55203,0,18.0,Mature (13-24m),STANDARD RISK,4.0,2.0,156.62,3,0,1,Male
55204,0,27.0,Loyal (25m+),LOW RISK,9.0,9.0,290.98,4,0,1,Male
55205,0,23.0,Mature (13-24m),STANDARD RISK,3.0,2.0,191.51,3,0,1,Male
55206,0,14.0,Mature (13-24m),STANDARD RISK,3.0,2.0,148.45,3,0,1,Male
55207,0,18.0,Mature (13-24m),LOW RISK,4.0,2.0,159.2,4,0,1,Male
55208,0,7.0,Established (7-12m),STANDARD RISK,4.0,2.0,168.73,5,0,3,Male
55209,0,8.0,Established (7-12m),STANDARD RISK,13.0,4.0,172.59,5,0,3,Male
55210,0,4.0,Growing (4-6m),STANDARD RISK,3.0,3.0,178.01,3,0,3,Male
55211,0,16.0,Mature (13-24m),STANDARD RISK,9.0,6.0,161.73,1,0,1,Female
55212,0,18.0,Mature (13-24m),STANDARD RISK,1.0,2.0,172.68,3,0,3,Female
55213,0,4.0,Growing (4-6m),STANDARD RISK,1.0,2.0,137.74,3,0,1,Male
55214,0,31.0,Loyal (25m+),STANDARD RISK,9.0,3.0,174.0,3,0,1,Male
55215,0,23.0,Mature (13-24m),LOW RISK,3.0,2.0,229.66,4,0,1,Male
55216,0,8.0,Established (7-12m),STANDARD RISK,10.0,7.0,295.07,5,0,1,Male
55217,1,1.0,New (0-3m),STANDARD RISK,3.0,2.0,154.09,3,0,3,Male
55218,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,182.65,4,0,3,Female
55219,1,1.0,New (0-3m),STANDARD RISK,11.0,11.0,170.99,4,1,3,Female
55220,0,9.0,Established (7-12m),STANDARD RISK,1.0,2.0,149.04,3,0,3,Male
55221,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,156.72,5,1,1,Male
55222,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,145.33,4,0,3,Female
55223,0,18.0,Mature (13-24m),STANDARD RISK,3.0,3.0,227.09,3,1,1,Male
55224,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,211.2,3,0,3,Male
55225,0,4.0,Growing (4-6m),STANDARD RISK,4.0,2.0,145.64,3,0,2,Male
55226,0,29.0,Loyal (25m+),STANDARD RISK,3.0,2.0,165.35,3,1,1,Male
55227,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,163.38,4,0,1,Female
55228,0,21.0,Mature (13-24m),STANDARD RISK,3.0,2.0,170.91,3,1,3,Female
55229,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,150.61,5,0,1,Male
55230,0,2.0,New (0-3m),STANDARD RISK,1.0,2.0,140.63,3,0,1,Male
55231,0,2.0,New (0-3m),STANDARD RISK,4.0,2.0,173.98,5,0,3,Male
55232,0,23.0,Mature (13-24m),LOW RISK,3.0,2.0,172.89,5,0,1,Female
55233,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,156.8,4,0,1,Female
55234,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,190.49,4,0,1,Male
55235,0,7.0,Established (7-12m),STANDARD RISK,1.0,2.0,188.88,3,1,1,Male
55236,0,6.0,Growing (4-6m),MEDIUM RISK,1.0,2.0,237.44,1,0,1,Male
55237,0,28.0,Loyal (25m+),STANDARD RISK,13.0,2.0,285.32,1,0,1,Female
55238,1,1.0,New (0-3m),STANDARD RISK,8.0,2.0,148.62,5,0,1,Male
55239,0,18.0,Mature (13-24m),LOW RISK,18.0,15.0,288.28,5,0,1,Male
55240,0,13.0,Mature (13-24m),LOW RISK,3.0,3.0,208.76,4,0,1,Female
55241,0,20.0,Mature (13-24m),LOW RISK,2.0,6.0,291.06,4,0,3,Female
55242,0,9.0,Established (7-12m),STANDARD RISK,3.0,4.0,211.06,4,0,1,Female
55243,0,1.0,New (0-3m),STANDARD RISK,3.0,2.0,147.72,3,0,1,Male
55244,1,4.0,Growing (4-6m),STANDARD RISK,1.0,2.0,145.18,5,0,1,Male
55245,0,8.0,Established (7-12m),STANDARD RISK,7.0,9.0,195.83,3,1,3,Male
55246,1,1.0,New (0-3m),STANDARD RISK,8.0,8.0,165.84,3,0,1,Female
55247,0,24.0,Mature (13-24m),STANDARD RISK,10.0,14.0,269.11,1,1,1,Male
55248,0,8.0,Established (7-12m),STANDARD RISK,8.0,6.0,148.08,3,1,3,Male
55249,0,16.0,Mature (13-24m),LOW RISK,1.0,2.0,173.41,4,0,1,Male
55250,0,11.0,Established (7-12m),STANDARD RISK,8.0,4.0,167.85,1,0,1,Male
55251,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,222.15,5,0,1,Female
55252,0,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,168.2,4,0,1,Male
55253,0,19.0,Mature (13-24m),STANDARD RISK,4.0,2.0,146.32,1,0,1,Male
55254,0,16.0,Mature (13-24m),STANDARD RISK,3.0,14.0,226.24,1,1,1,Male
55255,0,14.0,Mature (13-24m),LOW RISK,2.0,8.0,179.73,5,0,3,Male
55256,0,7.0,Established (7-12m),STANDARD RISK,8.0,6.0,177.07,3,1,1,Male
55257,0,14.0,Mature (13-24m),STANDARD RISK,8.0,8.0,289.37,1,1,2,Male
55258,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,147.96,5,0,1,Male
55259,0,14.0,Mature (13-24m),STANDARD RISK,3.0,3.0,165.69,1,1,1,Male
55260,0,19.0,Mature (13-24m),LOW RISK,8.0,8.0,199.41,4,0,1,Male
55261,0,9.0,Established (7-12m),STANDARD RISK,3.0,5.0,149.3,3,0,3,Female
55262,0,6.0,Growing (4-6m),STANDARD RISK,6.0,3.0,183.78,4,0,1,Female
55263,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,151.44,1,1,3,Male
55264,0,22.0,Mature (13-24m),STANDARD RISK,8.0,8.0,189.39,3,0,3,Female
55265,0,3.0,New (0-3m),STANDARD RISK,1.0,2.0,149.51,3,0,1,Male
55266,0,7.0,Established (7-12m),STANDARD RISK,3.0,3.0,188.92,5,0,3,Male
55267,1,1.0,New (0-3m),STANDARD RISK,3.0,7.0,222.14,5,0,3,Male
55268,0,12.0,Established (7-12m),STANDARD RISK,3.0,2.0,185.77,3,0,2,Male
55269,0,9.0,Established (7-12m),STANDARD RISK,3.0,2.0,149.5,5,0,1,Male
55270,0,8.0,Established (7-12m),STANDARD RISK,3.0,2.0,217.5,4,0,3,Male
55271,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,145.74,5,1,1,Female
55272,1,17.0,Mature (13-24m),STANDARD RISK,3.0,2.0,226.69,1,0,1,Female
55273,1,2.0,New (0-3m),STANDARD RISK,5.0,2.0,173.55,4,0,1,Male
55274,0,6.0,Growing (4-6m),STANDARD RISK,3.0,2.0,165.87,5,0,1,Male
55275,0,22.0,Mature (13-24m),LOW RISK,7.0,8.0,148.67,5,0,1,Female
55276,0,8.0,Established (7-12m),STANDARD RISK,1.0,2.0,154.72,1,0,1,Male
55277,0,29.0,Loyal (25m+),STANDARD RISK,14.0,3.0,320.86,1,0,3,Male
55278,0,8.0,Established (7-12m),STANDARD RISK,2.0,3.0,179.84,1,0,1,Male
55279,0,1.0,New (0-3m),STANDARD RISK,1.0,2.0,145.61,1,0,1,Female
55280,0,12.0,Established (7-12m),STANDARD RISK,3.0,8.0,224.24,4,0,3,Male
55281,0,12.0,Established (7-12m),STANDARD RISK,3.0,2.0,166.98,4,0,3,Female
55282,0,10.0,Established (7-12m),STANDARD RISK,1.0,2.0,193.15,3,0,3,Female
55283,0,3.0,New (0-3m),STANDARD RISK,6.0,2.0,172.23,5,1,1,Male
55284,0,9.0,Established (7-12m),STANDARD RISK,5.0,2.0,186.42,3,1,1,Female
55285,0,13.0,Mature (13-24m),STANDARD RISK,7.0,8.0,207.37,3,0,3,Male
55286,0,3.0,New (0-3m),STANDARD RISK,3.0,2.0,213.53,1,0,1,Male
55287,0,24.0,Mature (13-24m),STANDARD RISK,1.0,2.0,318.31,3,1,3,Male
55288,0,1.0,New (0-3m),STANDARD RISK,3.0,3.0,145.73,3,0,1,Male
55289,0,10.0,Established (7-12m),STANDARD RISK,3.0,2.0,180.62,5,1,1,Male
55290,0,16.0,Mature (13-24m),STANDARD RISK,2.0,2.0,321.13,1,0,1,Male
55291,0,9.0,Established (7-12m),STANDARD RISK,9.0,7.0,159.07,3,0,1,Male
55292,0,8.0,Established (7-12m),STANDARD RISK,8.0,8.0,175.63,3,0,1,Male
55293,0,14.0,Mature (13-24m),LOW RISK,3.0,2.0,171.39,5,0,3,Female
55294,0,17.0,Mature (13-24m),LOW RISK,3.0,2.0,173.76,4,0,1,Male
55295,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,151.9,1,0,1,Male
55296,0,20.0,Mature (13-24m),LOW RISK,13.0,2.0,300.67,5,0,3,Male
55297,1,1.0,New (0-3m),STANDARD RISK,1.0,2.0,149.08,4,1,1,Male
55298,0,1.0,New (0-3m),STANDARD RISK,4.0,2.0,153.14,3,1,1,Female
55299,0,24.0,Mature (13-24m),STANDARD RISK,14.0,2.0,237.45,3,1,1,Male
55300,0,6.0,Growing (4-6m),MEDIUM RISK,3.0,2.0,158.12,1,0,1,Female
55301,0,18.0,Mature (13-24m),STANDARD RISK,11.0,2.0,315.49,1,1,1,Female
55302,0,4.0,Growing (4-6m),STANDARD RISK,2.0,2.0,146.41,4,0,1,Male
55303,0,19.0,Mature (13-24m),STANDARD RISK,5.0,2.0,182.69,5,1,1,Female
55304,0,19.0,Mature (13-24m),LOW RISK,6.0,5.0,168.85,5,0,3,Male
55305,0,5.0,Growing (4-6m),STANDARD RISK,4.0,2.0,178.32,5,0,3,Male
